Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
453150,SA_0000001688,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2002,SEX,SEX_MLE,,,,,,,0.9 [0.0 - 2.0],0.85929,0.02639,2.02678,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
453257,SA_0000001688,COUNTRY,ZAF,AFR,Africa,YEAR,2005,SEX,SEX_MLE,,,,,,,15.2 [10.1 - 20.5],15.24914,10.0854,20.47142,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
454013,SA_0000001688,COUNTRY,BEN,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,10.8 [6.1 - 15.5],10.77576,6.11065,15.45267,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
454258,SA_0000001688,COUNTRY,SWE,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,9.3 [6.1 - 12.4],9.31084,6.1463,12.37512,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
454434,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,2.0 [0.7 - 3.4],1.96449,0.71324,3.44915,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
454508,SA_0000001688,COUNTRY,KAZ,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,5.5 [3.4 - 7.7],5.51695,3.42134,7.7268,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
454912,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,,,,,,,3.0 [1.2 - 4.9],3.00077,1.19979,4.93338,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
456782,SA_0000001688,COUNTRY,ISR,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,1.3 [0.7 - 2.1],1.3384,0.68037,2.12046,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
459854,SA_0000001688,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
460053,SA_0000001688,UNREGION,30,,,YEAR,2010,SEX,SEX_BTSX,,,,,,,6.1 [4.1-8.2],6.06955,4.11222,8.17542,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2010,2010-01-01,2010-12-31
460643,SA_0000001688,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_BTSX,,,,,,,1.7 [0.4 - 3.2],1.69348,0.41009,3.22403,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
462024,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,12.9 [8.6 - 17.5],12.85263,8.63177,17.5399,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
462191,SA_0000001688,COUNTRY,KGZ,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,1.9 [1.2 - 2.7],1.89023,1.20463,2.65605,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
462629,SA_0000001688,COUNTRY,TUR,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.6 [0.2 - 1.1],0.61079,0.21545,1.08974,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
463159,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.2],0.0576,0,0.19108,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
464362,SA_0000001688,COUNTRY,AUT,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,5.7 [4.2 - 7.2],5.66039,4.15114,7.1955,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
465133,SA_0000001688,COUNTRY,CUB,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,8.8 [4.9 - 12.8],8.78541,4.8523,12.77623,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
465264,SA_0000001688,COUNTRY,FIN,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,4.5 [3.3 - 6.0],4.53425,3.2847,5.96087,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
465396,SA_0000001688,COUNTRY,KNA,AMR,Americas,YEAR,2020,SEX,SEX_BTSX,,,,,,,4.7 [1.7 - 7.7],4.68609,1.67197,7.73015,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
466399,SA_0000001688,COUNTRY,CUB,AMR,Americas,YEAR,2018,SEX,SEX_MLE,,,,,,,9.8 [5.8 - 13.9],9.77251,5.81093,13.91047,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
466792,SA_0000001688,COUNTRY,ARM,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,,,,,,,5.1 [2.9 - 7.4],5.05579,2.9337,7.37197,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
467048,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.11558,0,0.2976,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
467781,SA_0000001688,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.4 [0.0 - 0.8],0.40414,0.02988,0.83507,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
468083,SA_0000001688,COUNTRY,AGO,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,8.9 [5.4 - 12.6],8.92928,5.3916,12.57994,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
468701,SA_0000001688,COUNTRY,BEN,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,3.5 [2.2 - 4.8],3.4976,2.16105,4.82926,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
469683,SA_0000001688,COUNTRY,CUB,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,2.2 [1.3 - 3.2],2.21435,1.30133,3.16717,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
469977,SA_0000001688,COUNTRY,DZA,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,0.6 [0.0 - 1.3],0.60276,0.03271,1.32195,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
470037,SA_0000001688,COUNTRY,ROU,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,8.2 [6.0 - 10.5],8.18428,5.97493,10.5351,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
470188,SA_0000001688,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_BTSX,,,,,,,2.2 [0.9 - 3.7],2.19896,0.91459,3.73643,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
470325,SA_0000001688,COUNTRY,GEO,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,14.7 [10.3 - 19.2],14.69564,10.26107,19.17704,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
470871,SA_0000001688,COUNTRY,DOM,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,2.8 [1.7 - 3.9],2.75996,1.67231,3.90962,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
470912,SA_0000001688,COUNTRY,SUR,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,6.3 [4.1 - 8.6],6.29413,4.05224,8.61081,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
471069,SA_0000001688,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_MLE,,,,,,,2.0 [0.2 - 4.0],1.95778,0.21511,3.95457,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
471094,SA_0000001688,COUNTRY,STP,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,3.0 [1.9 - 4.2],2.99363,1.8978,4.16151,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
471406,SA_0000001688,COUNTRY,JPN,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,,,,,,,3.2 [2.2 - 4.5],3.21998,2.18833,4.45688,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
471533,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.3 [0.1 - 0.6],0.31256,0.08557,0.62275,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
472397,SA_0000001688,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.1],0.03599,0,0.13789,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
472537,SA_0000001688,COUNTRY,BLR,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,24.6 [19.0 - 30.4],24.59864,19.02873,30.40075,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
473317,SA_0000001688,COUNTRY,STP,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,9.4 [5.8 - 13.0],9.37058,5.79026,13.01702,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
475903,SA_0000001688,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2003,SEX,SEX_BTSX,,,,,,,0.1 [0.0 - 0.4],0.07412,0,0.36018,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
477116,SA_0000001688,COUNTRY,TTO,AMR,Americas,YEAR,2002,SEX,SEX_FMLE,,,,,,,2.1 [1.3 - 3.1],2.12761,1.27933,3.09864,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
477833,SA_0000001688,COUNTRY,AUS,WPR,Western Pacific,YEAR,2003,SEX,SEX_BTSX,,,,,,,10.6 [7.7 - 13.5],10.57499,7.74388,13.52695,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
478326,SA_0000001688,COUNTRY,COD,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.7 [0.8 - 2.8],1.74095,0.79828,2.76414,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
480494,SA_0000001688,COUNTRY,NER,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,0.1 [0.0 - 0.5],0.13822,0,0.53642,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
481149,SA_0000001688,COUNTRY,CIV,AFR,Africa,YEAR,2007,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.2],1.44877,0.74692,2.22546,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
482773,SA_0000001688,COUNTRY,GTM,AMR,Americas,YEAR,2006,SEX,SEX_FMLE,,,,,,,0.9 [0.4 - 1.5],0.89808,0.39759,1.46206,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
482900,SA_0000001688,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,,,,,,,1.9 [0.2 - 3.9],1.87199,0.20175,3.89955,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
483011,SA_0000001688,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2019,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.1],0.00516,0,0.07823,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
483039,SA_0000001688,UNREGION,145,,,YEAR,2010,SEX,SEX_BTSX,,,,,,,1.6 [1.1-2.2],1.59657,1.09535,2.19073,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54Z,2010,2010-01-01,2010-12-31
483542,SA_0000001688,COUNTRY,GMB,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,3.1 [1.4 - 4.9],3.05434,1.38851,4.85559,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
483700,SA_0000001688,COUNTRY,ETH,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 0.9],0.46006,0.09376,0.9017,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
484717,SA_0000001688,COUNTRY,DOM,AMR,Americas,YEAR,2014,SEX,SEX_MLE,,,,,,,10.4 [6.3 - 14.6],10.41396,6.25277,14.63708,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
485349,SA_0000001688,COUNTRY,CPV,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,2.4 [1.4 - 3.4],2.38197,1.40852,3.3849,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
485814,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 2.1],0.8188,0,2.10017,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
487381,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.09547,9.7e-4,0.266,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
487928,SA_0000001688,COUNTRY,ZWE,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,3.6 [1.8 - 5.7],3.62809,1.78826,5.65061,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
488710,SA_0000001688,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_MLE,,,,,,,0.3 [0.0 - 0.9],0.32593,0.00565,0.86857,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
489097,SA_0000001688,COUNTRY,GAB,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,,,,,,,9.3 [6.6 - 12.1],9.27844,6.59955,12.10657,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
489191,SA_0000001688,COUNTRY,CAF,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,,,,,,,0.8 [0.3 - 1.3],0.76613,0.28633,1.34367,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
489550,SA_0000001688,COUNTRY,UKR,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,10.6 [7.1 - 14.1],10.5825,7.13209,14.09586,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
489731,SA_0000001688,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,0.1 [0.0 - 0.4],0.08006,0,0.37041,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
489789,SA_0000001688,COUNTRY,BHS,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,,,,,,,2.1 [0.1 - 4.0],2.06341,0.1488,4.04276,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
490331,SA_0000001688,UNREGION,515,,,YEAR,2015,SEX,SEX_MLE,,,,,,,7.9 [6.5-9.3],7.90938,6.54224,9.3354,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56Z,2015,2015-01-01,2015-12-31
490487,SA_0000001688,COUNTRY,FIN,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,17.5 [12.6 - 22.3],17.54106,12.64814,22.27813,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
490829,SA_0000001688,COUNTRY,KEN,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,2.5 [1.1 - 4.1],2.47452,1.0644,4.07566,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
491922,SA_0000001688,COUNTRY,DEU,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,13.5 [10.2 - 16.9],13.48026,10.20973,16.94555,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
491931,SA_0000001688,COUNTRY,NIC,AMR,Americas,YEAR,2002,SEX,SEX_BTSX,,,,,,,4.0 [2.2 - 5.9],3.98226,2.23431,5.90277,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
492185,SA_0000001688,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2003,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.2],0.02848,0,0.24053,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
492301,SA_0000001688,COUNTRY,NOR,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,3.1 [2.0 - 4.4],3.0905,2.01969,4.35817,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
493691,SA_0000001688,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2011,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.9],0.42478,0.08059,0.85286,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
495161,SA_0000001688,COUNTRY,TUR,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 0.9],0.46521,0.13369,0.86173,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
495319,SA_0000001688,COUNTRY,LTU,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,5.4 [3.9 - 7.1],5.39399,3.94672,7.06265,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
495335,SA_0000001688,COUNTRY,UKR,EUR,Europe,YEAR,2020,SEX,SEX_BTSX,,,,,,,9.2 [6.0 - 12.7],9.24338,5.99897,12.7434,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
495853,SA_0000001688,COUNTRY,ERI,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,1.8 [0.6 - 3.1],1.78897,0.5989,3.10252,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
496003,SA_0000001688,COUNTRY,PAN,AMR,Americas,YEAR,2006,SEX,SEX_MLE,,,,,,,8.9 [5.5 - 12.5],8.89394,5.50794,12.48393,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
496254,SA_0000001688,COUNTRY,MEX,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,7.9 [4.4 - 11.8],7.89636,4.39615,11.75814,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
496482,SA_0000001688,COUNTRY,BEL,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,5.1 [3.6 - 6.6],5.11893,3.64103,6.61141,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
496799,SA_0000001688,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
496961,SA_0000001688,COUNTRY,ECU,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,5.1 [2.6 - 7.7],5.05283,2.60698,7.72229,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
497508,SA_0000001688,COUNTRY,FJI,WPR,Western Pacific,YEAR,2011,SEX,SEX_MLE,,,,,,,4.6 [1.7 - 7.8],4.64451,1.72173,7.82939,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
497678,SA_0000001688,COUNTRY,MNG,WPR,Western Pacific,YEAR,2008,SEX,SEX_BTSX,,,,,,,9.0 [6.3 - 11.7],8.95748,6.32949,11.70977,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
498417,SA_0000001688,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
499130,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_MLE,,,,,,,2.4 [0.8 - 4.1],2.37575,0.79679,4.13587,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
499693,SA_0000001688,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2003,SEX,SEX_FMLE,,,,,,,0.3 [0.1 - 0.6],0.28994,0.07285,0.64327,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
500542,SA_0000001688,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
500893,SA_0000001688,COUNTRY,MKD,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,1.6 [0.8 - 2.4],1.55402,0.83879,2.37054,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
501155,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2007,SEX,SEX_FMLE,,,,,,,4.4 [3.0 - 5.8],4.44299,2.98382,5.84641,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
501321,SA_0000001688,COUNTRY,ZAF,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,15.4 [10.7 - 20.4],15.43019,10.69961,20.39523,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
502166,SA_0000001688,COUNTRY,AND,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,16.9 [12.1 - 21.7],16.941,12.07188,21.70767,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
502425,SA_0000001688,COUNTRY,JAM,AMR,Americas,YEAR,2010,SEX,SEX_MLE,,,,,,,4.9 [2.0 - 8.1],4.92384,2.02104,8.05924,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
503155,SA_0000001688,COUNTRY,JAM,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,1.4 [0.6 - 2.2],1.43598,0.64263,2.23091,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
504000,SA_0000001688,COUNTRY,ROU,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,7.8 [5.7 - 10.1],7.81595,5.65557,10.13535,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
504352,SA_0000001688,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.1],0.00703,0,0.13663,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
504894,SA_0000001688,COUNTRY,ZMB,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,6.3 [3.6 - 9.5],6.33853,3.55013,9.48249,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
505366,SA_0000001688,COUNTRY,AUT,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,5.8 [4.3 - 7.4],5.77943,4.27353,7.35995,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
506284,SA_0000001688,COUNTRY,MNG,WPR,Western Pacific,YEAR,2006,SEX,SEX_MLE,,,,,,,11.2 [7.5 - 15.1],11.20353,7.47189,15.07005,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
506849,SA_0000001688,COUNTRY,DZA,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.14296,0.01058,0.32374000000000003,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
507292,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,3.2 [1.3 - 5.2],3.23678,1.33764,5.20892,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
508252,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.2],0.06569,2e-5,0.19604,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
508279,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,5.9 [2.5 - 9.6],5.91986,2.51925,9.57114,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
508405,SA_0000001688,GLOBAL,GLOBAL,,,YEAR,2007,SEX,SEX_BTSX,,,,,,,5.2 [4.7 - 5.9],5.23672,4.67013,5.87793,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
508572,SA_0000001688,COUNTRY,MDG,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.7],0.36355,0.0649,0.73749,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
508783,SA_0000001688,COUNTRY,CRI,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,5.8 [3.0 - 8.7],5.78056,3.04487,8.70956,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
509602,SA_0000001688,COUNTRY,SYC,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,12.2 [7.3 - 17.3],12.23851,7.31546,17.34171,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
509739,SA_0000001688,COUNTRY,DMA,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,2.5 [1.5 - 3.7],2.53793,1.48192,3.65719,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
510769,SA_0000001688,COUNTRY,NIU,WPR,Western Pacific,YEAR,2014,SEX,SEX_BTSX,,,,,,,8.9 [6.1 - 11.7],8.88587,6.1393,11.68212,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
510992,SA_0000001688,COUNTRY,RUS,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,6.0 [4.4 - 7.6],6.0174,4.42045,7.62922,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
511536,SA_0000001688,COUNTRY,ROU,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,19.3 [14.5 - 24.1],19.29288,14.54132,24.07523,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
513350,SA_0000001688,COUNTRY,SLV,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,1.1 [0.5 - 1.8],1.10405,0.50955,1.76238,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
513659,SA_0000001688,COUNTRY,KIR,WPR,Western Pacific,YEAR,2010,SEX,SEX_BTSX,,,,,,,0.7 [0.0 - 2.0],0.65397,0,1.99479,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
514076,SA_0000001688,COUNTRY,GRC,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,7.8 [5.2 - 10.4],7.77376,5.2216,10.37275,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
515393,SA_0000001688,COUNTRY,MYS,WPR,Western Pacific,YEAR,2015,SEX,SEX_FMLE,,,,,,,0.2 [0.0 - 0.4],0.17677,0,0.43905,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
515400,SA_0000001688,COUNTRY,DMA,AMR,Americas,YEAR,2006,SEX,SEX_MLE,,,,,,,12.1 [7.5 - 16.8],12.07053,7.50446,16.79751,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
